Date,provincename,Construction,Transportation,Agriculture,Population,Station Name,Max Temp (°C),Total Snow (cm),Total Precip (mm),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Longitude (x),Latitude (y)
2015-04-01,British Columbia,1.312254759,3.300124928,13.45279484,1779,Burns Lake,7.6,0.872727273,0,-7.5,0.1,17.9,0,-125.96,54.38
2015-05-01,British Columbia,1.362987995,3.277905228,13.57109675,1779,Burns Lake,8.1,0.9,0.8,-3.3,2.4,15.6,0,-125.96,54.38
2015-06-01,British Columbia,1.329198301,3.717993149,15.3746497,1779,Burns Lake,25.3,1.481818182,0,1.1,13.2,4.8,0,-125.96,54.38
2015-07-01,British Columbia,1.275677753,3.682608492,14.24908596,1779,Burns Lake,28.2,1.481818182,0,2.5,15.4,2.6,0,-125.96,54.38
2015-08-01,British Columbia,1.385891631,3.599804544,15.41568042,1779,Burns Lake,23.1,0.827272727,0,1.2,12.2,5.8,0,-125.96,54.38
2015-09-01,British Columbia,1.421023389,3.576572139,14.74452207,1779,Burns Lake,9.8,0.827272727,1.4,0.1,5,13,0,-125.96,54.38
2015-10-01,British Columbia,1.41715522,3.580323448,14.23203258,1779,Burns Lake,17.8,0.827272727,0.3,6.8,12.3,5.7,0,-125.96,54.38
2015-11-01,British Columbia,1.277973665,3.685848208,15.88267664,1779,Burns Lake,3.9,0.754545455,6.6,-0.5,1.7,16.3,0,-125.96,54.38
2015-12-01,British Columbia,1.405530536,3.466723859,14.7135864,1779,Burns Lake,-4.6,0.754545455,0,-12.4,-8.5,26.5,0,-125.96,54.38
2016-01-01,British Columbia,1.442812076,3.305313138,13.85978355,1779,Burns Lake,-12.9,0.8,0,-23.4,-18.2,36.2,0,-125.96,54.38
2016-02-01,British Columbia,1.444521952,3.429326832,14.53555488,1779,Burns Lake,-2.9,0.836363636,0,-12.2,-7.6,25.6,0,-125.96,54.38
2016-03-01,British Columbia,1.344009032,3.257317609,13.53329861,1779,Burns Lake,2,0.709090909,0,-9.1,-3.6,21.6,0,-125.96,54.38
2016-04-01,British Columbia,1.449470182,3.474915869,13.37050768,1779,Burns Lake,21.1,0.681818182,0,-5.6,7.8,10.2,0,-125.96,54.38
2016-05-01,British Columbia,1.334481054,3.610260181,14.57211019,1779,Burns Lake,22,0.081818182,0,2.1,12.1,5.9,0,-125.96,54.38
2016-06-01,British Columbia,1.364892441,3.592394489,15.07644991,1779,Burns Lake,19.8,0.390909091,0.5,6,12.9,5.1,0,-125.96,54.38
2016-07-01,British Columbia,1.317230928,3.534524997,16.0856435,1779,Burns Lake,21.5,0.390909091,0.4,9.3,15.4,2.6,0,-125.96,54.38
2016-08-01,British Columbia,1.375068809,3.67034814,15.19497042,1779,Burns Lake,25,0.390909091,0,4,14.5,3.5,0,-125.96,54.38
2016-09-01,British Columbia,1.385388328,3.616195665,14.67941617,1779,Burns Lake,14.9,0.390909091,0,8.1,11.5,6.5,0,-125.96,54.38
2016-10-01,British Columbia,1.352899362,3.554443527,15.06354433,1779,Burns Lake,6.9,0.390909091,0,2.2,4.6,13.4,0,-125.96,54.38
2016-11-01,British Columbia,1.409826741,3.542547452,14.16225985,1779,Burns Lake,3.8,0.409090909,3.4,-2.1,0.9,17.1,0,-125.96,54.38
2016-12-01,British Columbia,1.388113044,3.693046551,14.46132088,1779,Burns Lake,-2,0.427272727,0,-12.3,-7.2,25.2,0,-125.96,54.38
2017-01-01,British Columbia,1.401459601,3.888843368,13.53954163,1779,Burns Lake,-12.5,0.481818182,0,-24.8,-18.6,36.6,0,-125.96,54.38
2017-02-01,British Columbia,1.408644439,3.959026326,13.33133131,1779,Burns Lake,-7.3,0.481818182,0,-25.2,-16.3,34.3,0,-125.96,54.38
2017-03-01,British Columbia,1.438388157,3.827614675,15.06761,1779,Burns Lake,1.7,0.481818182,0,-21.8,-10.1,28.1,0,-125.96,54.38
2017-04-01,British Columbia,1.48787774,3.879676379,15.23576991,1779,Burns Lake,7,0.536363636,0.2,-2.4,2.3,15.7,0,-125.96,54.38
2017-05-01,British Columbia,1.459837046,3.770985001,16.52616981,1779,Burns Lake,10.5,0.227272727,0.7,-2.4,4.1,13.9,0,-125.96,54.38
2017-06-01,British Columbia,1.539104665,4.120823833,16.13133428,1779,Burns Lake,17.9,0.518181818,1,6,12,6,0,-125.96,54.38
2017-07-01,British Columbia,1.457295124,4.065383159,15.31073397,1779,Burns Lake,23.2,0.518181818,0,2.6,12.9,5.1,0,-125.96,54.38
2017-08-01,British Columbia,1.509449131,3.788079069,15.24423345,1779,Burns Lake,26.1,0.627272727,0,0.6,13.4,4.6,0,-125.96,54.38
2017-09-01,British Columbia,1.455475737,3.905606898,14.29477125,1779,Burns Lake,19.4,1.027272727,0.6,4,11.7,6.3,0,-125.96,54.38
2017-10-01,British Columbia,1.533540337,3.738487713,13.52423497,1779,Burns Lake,12.6,1.454545455,0,-4.8,3.9,14.1,0,-125.96,54.38
2017-11-01,British Columbia,1.590737627,3.915184898,14.03267151,1779,Burns Lake,3.8,1.390909091,3.2,-5.5,-0.9,18.9,0,-125.96,54.38
2017-12-01,British Columbia,1.515242341,3.812023864,14.18168619,1779,Burns Lake,1.8,1.3,0,-11.7,-5,23,0,-125.96,54.38
2018-01-01,British Columbia,1.650558011,3.677855725,14.70055383,1779,Burns Lake,-11.5,1.3,1.2,-17.9,-14.7,32.7,0,-125.96,54.38
2018-02-01,British Columbia,1.516621748,3.596871915,14.88419558,1779,Burns Lake,-5.1,1.336363636,4.4,-8.8,-7,25,0,-125.96,54.38
2018-03-01,British Columbia,1.606218037,3.837356758,15.48906298,1779,Burns Lake,-1.5,1.290909091,4.9,-8.7,-5.1,23.1,0,-125.96,54.38
2018-04-01,British Columbia,1.574789591,4.013848249,15.38270592,1779,Burns Lake,2.1,1.290909091,0,-12,-5,23,0,-125.96,54.38
2018-05-01,British Columbia,1.623624941,4.053902646,16.36438372,1779,Burns Lake,17.6,1.009090909,0,-4.2,6.7,11.3,0,-125.96,54.38
2018-06-01,British Columbia,1.591449505,4.026177077,15.43183558,1779,Burns Lake,14.3,2,0,2.4,8.4,9.6,0,-125.96,54.38
2018-07-01,British Columbia,1.573255983,3.888656935,15.36261492,1779,Burns Lake,16.1,1.890909091,0.4,1.2,8.7,9.3,0,-125.96,54.38
2018-08-01,British Columbia,1.599676864,4.112086295,14.32283496,1779,Burns Lake,27.1,1.490909091,0.1,10.3,18.7,0,0.7,-125.96,54.38
2018-09-01,British Columbia,1.564247477,4.265445331,16.47000048,1779,Burns Lake,17.2,1.327272727,0,-3.5,6.9,11.1,0,-125.96,54.38
2018-10-01,British Columbia,1.500000198,4.191189249,16.33611364,1779,Burns Lake,5.8,1.327272727,0.1,-11,-2.6,20.6,0,-125.96,54.38
2018-11-01,British Columbia,1.650162936,4.124169991,16.54934202,1779,Burns Lake,1,1.327272727,10.9,-2.9,-0.9,18.9,0,-125.96,54.38
2018-12-01,British Columbia,1.578223962,3.939464475,16.68531274,1779,Burns Lake,-1.4,1.327272727,0,-11.4,-6.4,24.4,0,-125.96,54.38
2019-01-01,British Columbia,1.82322328,4.077128001,14.32848765,1779,Burns Lake,5.3,1.290909091,0,-9.6,-2.1,20.1,0,-125.96,54.38
2019-02-01,British Columbia,1.560419396,3.773246612,14.96772853,1779,Burns Lake,1.1,1.554545455,3.1,-16.4,-7.6,25.6,0,-125.96,54.38
2019-03-01,British Columbia,1.806256874,3.957894352,16.22160966,1779,Burns Lake,-4,1.745454545,0,-17.2,-10.6,28.6,0,-125.96,54.38
2019-04-01,British Columbia,1.783971092,4.271859149,16.10818563,1779,Burns Lake,13,1.736363636,0,-7.8,2.6,15.4,0,-125.96,54.38
2019-05-01,British Columbia,1.837083553,4.387506044,17.50096538,1779,Burns Lake,14.9,0.745454545,0,-5,4.9,13.1,0,-125.96,54.38
2019-06-01,British Columbia,1.785807309,4.214386061,16.07066364,1779,Burns Lake,19.5,0.745454545,0,4.8,12.2,5.8,0,-125.96,54.38
2019-07-01,British Columbia,1.81370789,3.974902799,14.42201836,1779,Burns Lake,25.9,0.745454545,3,9,17.5,0.5,0,-125.96,54.38
2019-08-01,British Columbia,1.771040152,3.955595342,15.23133005,1779,Burns Lake,22,0.509090909,2.1,4.9,13.4,4.6,0,-125.96,54.38
2019-09-01,British Columbia,1.7235948,4.052928734,14.85702063,1779,Burns Lake,23.3,0.581818182,0,7.9,15.6,2.4,0,-125.96,54.38
2019-10-01,British Columbia,1.772413839,4.142978698,14.78118847,1779,Burns Lake,14,0.581818182,0,-1.6,6.2,11.8,0,-125.96,54.38
2019-11-01,British Columbia,1.760519031,3.849801831,15.00791067,1779,Burns Lake,6.5,0.581818182,0,-4.9,0.8,17.2,0,-125.96,54.38
2019-12-01,British Columbia,1.801019192,4.12547768,14.48665358,1779,Burns Lake,-7.3,0.581818182,0,-14.5,-10.9,28.9,0,-125.96,54.38
2020-01-01,British Columbia,1.871751604,3.849269525,15.64662227,1779,Burns Lake,3.2,0.419886364,0.5,-10.2,-3.5,21.5,0,-125.96,54.38
2020-02-01,British Columbia,2.009501252,3.618725249,14.56383245,1779,Burns Lake,3.2,0.327840909,0.8,-17.6,-7.2,25.2,0,-125.96,54.38
2020-03-01,British Columbia,1.905538568,3.438640148,14.76423154,1779,Burns Lake,4.6,0.426704545,0,-15.4,-5.4,23.4,0,-125.96,54.38
2020-04-01,British Columbia,1.998906157,2.745704238,15.18955766,1779,Burns Lake,-3.4,0.551704545,0,-22,-12.7,30.7,0,-125.96,54.38
2020-05-01,British Columbia,1.887999625,2.725937364,15.07837159,1779,Burns Lake,14.6,0.551704545,0,-5.6,4.5,13.5,0,-125.96,54.38
2020-06-01,British Columbia,1.825346001,2.922755211,14.17330221,1779,Burns Lake,15.4,0.551704545,1.21875,-2.4,6.5,11.5,0,-125.96,54.38
2020-07-01,British Columbia,1.718871211,3.320986266,13.76759852,1779,Burns Lake,21.4,0.50625,1.0875,4.9,13.2,4.8,0,-125.96,54.38
2020-08-01,British Columbia,1.817548811,3.177980777,16.3470025,1779,Burns Lake,25.3,1.769886364,1.0875,7.3,16.3,1.7,0,-125.96,54.38
2020-09-01,British Columbia,1.679454967,2.847422346,16.35402766,1779,Burns Lake,14.5,1.797159091,1.375,5,9.8,8.2,0,-125.96,54.38
2020-10-01,British Columbia,1.74768959,3.2348253,17.27087472,1779,Burns Lake,19.4,1.897159091,0,3.2,11.3,6.7,0,-125.96,54.38
2020-11-01,British Columbia,1.823040633,3.510143909,17.00320934,1779,Burns Lake,13.2,1.897159091,0,1.3,7.2,10.8,0,-125.96,54.38
2020-12-01,British Columbia,1.938162462,3.565303109,17.1388336,1779,Burns Lake,2.7,1.786363636,0,-13.6,-5.5,23.5,0,-125.96,54.38
2021-01-01,British Columbia,1.9727859,3.419018722,18.9298779,1779,Burns Lake,-0.7,2.105681818,14.7,-5.6,-3.1,21.1,0,-125.96,54.38
2021-02-01,British Columbia,1.906853811,3.176548184,17.38932351,1779,Burns Lake,-3.1,2.006818182,0.3,-11.7,-7.4,25.4,0,-125.96,54.38
2021-03-01,British Columbia,1.881760871,3.281550287,17.88403474,1779,Burns Lake,3.8,1.881818182,1.1,-1.8,1,17,0,-125.96,54.38
2021-04-01,British Columbia,2.076197107,3.14948613,18.17401672,1779,Burns Lake,4.2,1.881818182,0,-4.1,0,18,0,-125.96,54.38
2021-05-01,British Columbia,2.01188694,3.278714108,17.66815922,1779,Burns Lake,12.8,2.1,0,-1.4,5.7,12.3,0,-125.96,54.38
2021-06-01,British Columbia,1.879475756,3.220786657,16.06057854,1779,Burns Lake,19.6,2.1,4.6,8.7,14.2,3.8,0,-125.96,54.38
2021-07-01,British Columbia,1.776479993,3.029346135,13.73533297,1779,Burns Lake,27.4,0.763636364,0,8.8,18.1,0,0.1,-125.96,54.38
2021-08-01,British Columbia,1.984149974,3.447259076,17.00290497,1779,Burns Lake,31.8,0.81,0,6.9,19.4,0,1.4,-125.96,54.38
2021-09-01,British Columbia,1.876045877,3.473833021,16.34869402,1779,Burns Lake,21.7,0.777777778,0,-0.3,10.7,7.3,0,-125.96,54.38
2021-10-01,British Columbia,1.867241654,3.446124714,17.51131034,1779,Burns Lake,8.4,0.875,2.4,-2.6,2.9,15.1,0,-125.96,54.38
2021-11-01,British Columbia,1.79773107,3.595192101,16.81608883,1779,Burns Lake,5.1,1,0,-13.4,-4.2,22.2,0,-125.96,54.38
2021-12-01,British Columbia,1.875863732,3.47573161,16.88803631,1779,Burns Lake,3,0.4,0,-7.2,-2.1,20.1,0,-125.96,54.38
2001-01-01,British Columbia,20.49236301,16.72833794,43.24917268,14028,Comox,8.7,2.566666667,0.2,4.4,6.6,11.4,0,-124.9,49.72
2001-02-01,British Columbia,20.71907442,16.27407517,46.04439252,14028,Comox,8.1,2.2,6.4,6.4,7.3,10.7,0,-124.9,49.72
2001-03-01,British Columbia,22.34437127,17.84603922,43.85228902,14028,Comox,7.3,2.025,3.6,1.6,4.5,13.5,0,-124.9,49.72
2001-04-01,British Columbia,20.74221215,15.87251284,40.32918594,14028,Comox,8.3,2.044444444,0.4,1.8,5.1,12.9,0,-124.9,49.72
2001-05-01,British Columbia,22.38061352,15.44246207,43.79370571,14028,Comox,12.5,1.84,0.6,3.6,8.1,9.9,0,-124.9,49.72
2001-06-01,British Columbia,22.54961919,15.12108987,42.47736862,14028,Comox,16.3,1.854545455,4.2,7.3,11.8,6.2,0,-124.9,49.72
2001-07-01,British Columbia,26.23060054,15.74261484,41.33336326,14028,Comox,21.1,5.472727273,0,14.1,17.6,0.4,0,-124.9,49.72
2001-08-01,British Columbia,22.3166512,15.32022803,41.37599526,14028,Comox,17.6,7.381818182,0.8,14.6,16.1,1.9,0,-124.9,49.72
2001-09-01,British Columbia,22.20695441,15.51448933,45.66283635,14028,Comox,22.2,7.054545455,2.2,11.6,16.9,1.1,0,-124.9,49.72
2001-10-01,British Columbia,21.90001569,15.23916199,40.50388115,14028,Comox,18.5,7.018181818,0,8.6,13.6,4.4,0,-124.9,49.72
2001-11-01,British Columbia,22.81647176,16.41677969,40.2259743,14028,Comox,11.2,6.963636364,2,3.9,7.6,10.4,0,-124.9,49.72
2001-12-01,British Columbia,21.00803012,14.7638552,38.79012271,14028,Comox,7.9,6.581818182,40,3,5.5,12.5,0,-124.9,49.72
2002-01-01,British Columbia,22.52895262,16.62080513,37.41374438,14028,Comox,7.3,6.581818182,27.4,5.1,6.2,11.8,0,-124.9,49.72
2002-02-01,British Columbia,22.4437049,16.03379366,34.64518209,14028,Comox,6.7,6.545454545,0,2.9,4.8,13.2,0,-124.9,49.72
2002-03-01,British Columbia,22.05366933,15.25273974,38.90990053,14028,Comox,7.7,6.454545455,0,0,3.9,14.1,0,-124.9,49.72
2002-04-01,British Columbia,22.78997562,16.19306257,36.28937798,14028,Comox,12,6.454545455,0,2.2,7.1,10.9,0,-124.9,49.72
2002-05-01,British Columbia,23.6570122,16.57092637,37.47975778,14028,Comox,16.6,6.272727273,0,7.4,12,6,0,-124.9,49.72
2002-06-01,British Columbia,24.38402245,16.00829139,36.94363394,14028,Comox,21.4,2.636363636,0,10.5,16,2,0,-124.9,49.72
2002-07-01,British Columbia,27.27810355,16.30751586,39.5699446,14028,Comox,19,0.218181818,0.4,11.3,15.2,2.8,0,-124.9,49.72
2002-08-01,British Columbia,26.33142563,16.03456724,44.05493207,14028,Comox,17.7,1.981818182,1.2,11,14.4,3.6,0,-124.9,49.72
2002-09-01,British Columbia,22.46409828,16.92187464,45.94637183,14028,Comox,21.5,2.136363636,0,14.9,18.2,0,0.2,-124.9,49.72
2002-10-01,British Columbia,24.5954808,16.21972223,42.9514126,14028,Comox,14.6,2.136363636,0,3.7,9.2,8.8,0,-124.9,49.72
2002-11-01,British Columbia,22.55977252,15.13781265,41.92996481,14028,Comox,7.3,3.063636364,0,-2.2,2.6,15.4,0,-124.9,49.72
2002-12-01,British Columbia,22.14883945,15.57080044,42.05898625,14028,Comox,6.4,3.063636364,0.8,1.3,3.9,14.1,0,-124.9,49.72
2003-01-01,British Columbia,24.76693635,15.12843005,39.00993605,14028,Comox,7.5,3.1,19.4,6.1,6.8,11.2,0,-124.9,49.72
2003-02-01,British Columbia,25.68768688,15.56501231,40.07273379,14028,Comox,7.8,2.990909091,1.7,5.1,6.5,11.5,0,-124.9,49.72
2003-03-01,British Columbia,27.5541471,17.17880336,42.40604908,14028,Comox,7.1,2.990909091,0,-0.8,3.2,14.8,0,-124.9,49.72
2003-04-01,British Columbia,22.77174919,16.12845946,37.12817509,14028,Comox,8,2.990909091,10.2,1.8,4.9,13.1,0,-124.9,49.72
2003-05-01,British Columbia,24.79638214,16.88815409,41.51406601,14028,Comox,18.5,2.990909091,0,6.8,12.7,5.3,0,-124.9,49.72
2003-06-01,British Columbia,24.76444714,14.88270221,40.74525148,14028,Comox,15,2.918181818,0.8,11.8,13.4,4.6,0,-124.9,49.72
2003-07-01,British Columbia,27.87248042,15.86372265,39.33819869,14028,Comox,19.6,1.209090909,0,10.7,15.2,2.8,0,-124.9,49.72
2003-08-01,British Columbia,26.23731298,16.29306221,39.3041008,14028,Comox,22.4,1.218181818,0,12.8,17.6,0.4,0,-124.9,49.72
2003-09-01,British Columbia,24.98274788,16.06926657,44.26877349,14028,Comox,23.9,1.218181818,0,12.1,18,0,0,-124.9,49.72
2003-10-01,British Columbia,25.9391891,15.99400171,39.72931407,14028,Comox,21.4,0.290909091,0,8.8,15.1,2.9,0,-124.9,49.72
2003-11-01,British Columbia,24.50937118,16.94900844,37.64870094,14028,Comox,6.3,0.290909091,0,-1.7,2.3,15.7,0,-124.9,49.72
2003-12-01,British Columbia,25.70920474,16.65623834,35.04056009,14028,Comox,4.7,0.672727273,0.6,-3.5,0.6,17.4,0,-124.9,49.72
2004-01-01,British Columbia,26.4865305,15.7198363,40.85890507,14028,Comox,3.3,0.672727273,1.8,-2.2,0.6,17.4,0,-124.9,49.72
2004-02-01,British Columbia,27.1140537,15.75847145,43.79740903,14028,Comox,4.4,0.672727273,0,0.4,2.4,15.6,0,-124.9,49.72
2004-03-01,British Columbia,27.12991284,16.04491332,37.24702472,14028,Comox,11.4,0.672727273,0,0.7,6.1,11.9,0,-124.9,49.72
2004-04-01,British Columbia,27.64946556,17.07743483,38.32707768,14028,Comox,12,1.490909091,0,-0.6,5.7,12.3,0,-124.9,49.72
2004-05-01,British Columbia,26.69046031,16.32465582,44.52858825,14028,Comox,20.2,1.490909091,5,9.3,14.8,3.2,0,-124.9,49.72
2004-06-01,British Columbia,30.27532665,17.7147428,46.57781831,14028,Comox,16.8,3.363636364,0,9.4,13.1,4.9,0,-124.9,49.72
2004-07-01,British Columbia,28.49255364,17.50819248,43.41329434,14028,Comox,23.6,3.290909091,0,13.9,18.8,0,0.8,-124.9,49.72
2004-08-01,British Columbia,29.09190162,16.82492892,44.88535834,14028,Comox,25,3.290909091,0,13,19,0,1,-124.9,49.72
2004-09-01,British Columbia,30.47926835,17.00504292,41.59398824,14028,Comox,16.6,3.327272727,9,12,14.3,3.7,0,-124.9,49.72
2004-10-01,British Columbia,31.21746267,17.29992679,44.76902113,14028,Comox,18.2,4.072727273,0,5.6,11.9,6.1,0,-124.9,49.72
2004-11-01,British Columbia,30.6427323,16.54813221,41.62036816,14028,Comox,9.1,4.8,21.2,5.5,7.3,10.7,0,-124.9,49.72
2004-12-01,British Columbia,30.04713924,16.04740182,39.61787591,14028,Comox,6.7,4.8,1,3.9,5.3,12.7,0,-124.9,49.72
2005-01-01,British Columbia,29.90737054,16.63260716,43.30628296,14028,Comox,2.5,4.836363636,0,0.5,1.5,16.5,0,-124.9,49.72
2005-02-01,British Columbia,32.7585919,17.22198733,45.42240677,14028,Comox,10.4,5.072727273,0.4,5.7,8.1,9.9,0,-124.9,49.72
2005-03-01,British Columbia,32.00518651,17.92754662,43.60707161,14028,Comox,10,4.272727273,8.2,8,9,9,0,-124.9,49.72
2005-04-01,British Columbia,32.63849535,16.91335708,48.46969681,14028,Comox,10.6,4.272727273,13,4.4,7.5,10.5,0,-124.9,49.72
2005-05-01,British Columbia,31.11784804,17.84705229,49.93235154,14028,Comox,16.7,2.4,0,10.2,13.5,4.5,0,-124.9,49.72
2005-06-01,British Columbia,30.50892339,17.98574457,48.66612067,14028,Comox,16.2,2.472727273,0.4,11.4,13.8,4.2,0,-124.9,49.72
2005-07-01,British Columbia,29.59634593,19.49344019,46.93687587,14028,Comox,21.5,2.490909091,2.6,13.6,17.6,0.4,0,-124.9,49.72
2005-08-01,British Columbia,30.6841496,17.71566715,46.38063187,14028,Comox,22.9,3.490909091,0.2,12.3,17.6,0.4,0,-124.9,49.72
2005-09-01,British Columbia,30.18357346,18.6671023,44.90964378,14028,Comox,20.9,3.545454545,0,11.9,16.4,1.6,0,-124.9,49.72
2005-10-01,British Columbia,31.00288757,19.3937925,40.97573196,14028,Comox,15.7,2.909090909,0.6,6.5,11.1,6.9,0,-124.9,49.72
2005-11-01,British Columbia,31.47250315,18.67195387,42.12516027,14028,Comox,9.5,3.2,1.8,5.5,7.5,10.5,0,-124.9,49.72
2005-12-01,British Columbia,31.86260244,18.33251403,45.9668363,14028,Comox,1.7,3.163636364,0.2,-1.4,0.2,17.8,0,-124.9,49.72
2006-01-01,British Columbia,32.80119629,19.03714692,42.99089373,14028,Comox,9.4,3.781818182,11.4,6.5,8,10,0,-124.9,49.72
2006-02-01,British Columbia,33.26329267,19.40723804,40.32510264,14028,Comox,11,3.763636364,8.8,2.5,6.8,11.2,0,-124.9,49.72
2006-03-01,British Columbia,33.51586592,18.61230782,39.56165612,14028,Comox,7.2,3.763636364,6,3.8,5.5,12.5,0,-124.9,49.72
2006-04-01,British Columbia,32.66192956,19.09567653,45.23156648,14028,Comox,9.6,3.709090909,3.2,5.8,7.7,10.3,0,-124.9,49.72
2006-05-01,British Columbia,32.99290303,18.1784549,44.39962038,14028,Comox,12.6,3.545454545,0,4.9,8.8,9.2,0,-124.9,49.72
2006-06-01,British Columbia,33.7375669,18.53704139,43.57056645,14028,Comox,17.7,3.527272727,9.4,13.2,15.5,2.5,0,-124.9,49.72
2006-07-01,British Columbia,32.89777626,17.50101284,42.70252561,14028,Comox,26.5,2.490909091,0,11.6,19.1,0,1.1,-124.9,49.72
2006-08-01,British Columbia,35.13439254,17.70010894,45.02393785,14028,Comox,23.7,3.218181818,0,13.7,18.7,0,0.7,-124.9,49.72
2006-09-01,British Columbia,35.08190282,17.84586209,52.61048927,14028,Comox,23.4,2.672727273,0,9.5,16.5,1.5,0,-124.9,49.72
2006-10-01,British Columbia,35.17408538,17.29368951,53.63431951,14028,Comox,15,2.381818182,0,6.8,10.9,7.1,0,-124.9,49.72
2006-11-01,British Columbia,37.380438,17.69775971,53.79351296,14028,Comox,6.7,2.6,0,-3.2,1.8,16.2,0,-124.9,49.72
2006-12-01,British Columbia,35.25925712,17.80066422,46.65563795,14028,Comox,4.4,1.8,0,-2.2,1.1,16.9,0,-124.9,49.72
2007-01-01,British Columbia,34.49810741,17.99638927,43.96952832,14028,Comox,8.1,1.8,16.8,5.3,6.7,11.3,0,-124.9,49.72
2007-02-01,British Columbia,33.68957385,18.73665281,44.26791468,14028,Comox,5.4,1.8,0,-1.6,1.9,16.1,0,-124.9,49.72
2007-03-01,British Columbia,34.65761947,19.12832587,41.82289249,14028,Comox,3.2,1.8,0,-4.2,-0.5,18.5,0,-124.9,49.72
2007-04-01,British Columbia,35.52017506,17.78435393,39.97304297,14028,Comox,6.9,1.8,2.4,1,4,14,0,-124.9,49.72
2007-05-01,British Columbia,35.71960866,18.17336535,42.65846623,14028,Comox,12.5,1.8,0.6,7.1,9.8,8.2,0,-124.9,49.72
2007-06-01,British Columbia,36.13110975,17.5924455,41.96041222,14028,Comox,23.6,1.8,0,12.7,18.2,0,0.2,-124.9,49.72
2007-07-01,British Columbia,37.75996815,18.19363691,41.43957657,14028,Comox,20.1,3.418181818,0,10.2,15.2,2.8,0,-124.9,49.72
2007-08-01,British Columbia,37.09238619,18.41190643,40.39397453,14028,Comox,27.8,3.8,0,11.8,19.8,0,1.8,-124.9,49.72
2007-09-01,British Columbia,36.7363507,18.22684032,39.46162635,14028,Comox,18.4,3.872727273,0,9.4,13.9,4.1,0,-124.9,49.72
2007-10-01,British Columbia,35.71302668,17.98857875,44.50116314,14028,Comox,14.6,3.654545455,0,8.5,11.6,6.4,0,-124.9,49.72
2007-11-01,British Columbia,39.55029354,18.81274123,38.21299148,14028,Comox,9.1,3.6,0,0.8,5,13,0,-124.9,49.72
2007-12-01,British Columbia,38.20864626,18.80901058,41.75264601,14028,Comox,0.5,3.6,34.6,-3.8,-1.7,19.7,0,-124.9,49.72
2008-01-01,British Columbia,39.03926112,18.1690851,43.42476401,14028,Comox,7.1,3.709090909,4.2,3.5,5.3,12.7,0,-124.9,49.72
2008-02-01,British Columbia,38.46261853,17.40630819,44.24822886,14028,Comox,5.3,3.709090909,0.8,0.2,2.8,15.2,0,-124.9,49.72
2008-03-01,British Columbia,38.07180083,16.94423234,46.44576042,14028,Comox,9.7,4.581818182,0,0.8,5.3,12.7,0,-124.9,49.72
2008-04-01,British Columbia,35.89522974,19.09363443,43.82341309,14028,Comox,7.1,4.581818182,0,-1.6,2.8,15.2,0,-124.9,49.72
2008-05-01,British Columbia,38.64714882,18.15976184,40.51827696,14028,Comox,10.2,4.581818182,0,5.1,7.7,10.3,0,-124.9,49.72
2008-06-01,British Columbia,39.37831254,18.94361012,37.51764853,14028,Comox,16.9,2.309090909,1.2,10.6,13.8,4.2,0,-124.9,49.72
2008-07-01,British Columbia,38.05395517,17.92986457,39.47513241,14028,Comox,23.3,1.981818182,0,17.9,20.6,0,2.6,-124.9,49.72
2008-08-01,British Columbia,38.86719678,19.50666137,41.94172423,14028,Comox,18,2.872727273,9.6,11,14.5,3.5,0,-124.9,49.72
2008-09-01,British Columbia,38.92399526,18.68823995,37.65097226,14028,Comox,17,3.109090909,0,9.8,13.4,4.6,0,-124.9,49.72
2008-10-01,British Columbia,38.72432695,17.63547035,38.77763718,14028,Comox,19.5,6.2,0,8.3,13.9,4.1,0,-124.9,49.72
2008-11-01,British Columbia,38.51970976,16.64144588,37.15530606,14028,Comox,11.8,7.309090909,9.6,10.1,11,7,0,-124.9,49.72
2008-12-01,British Columbia,35.70922756,15.9313325,38.59378336,14028,Comox,9.3,7.2,0.6,8.5,8.9,9.1,0,-124.9,49.72
